tsne-2d-one,tsne-2d-two,cluster_label
66.28993,-5.9613485,0
1.0755327,35.108875,0
58.045895,6.661024,0
-116.46617,8.120417,0
-10.042402,-7.7022405,0
10.208853,-118.78932,0
-14.581441,-40.49464,0
56.741634,11.656309,0
7.959596,53.36582,0
32.213356,16.746592,0
-9.716008,101.46475,0
-13.649751,-13.761176,0
7.36235,-101.78392,0
11.189588,-53.6715,0
76.94592,52.88725,0
-89.69841,-33.75359,0
60.455627,44.17935,0
-84.863396,70.6729,0
-74.69861,-10.104012,0
-41.568485,-76.37917,0
53.835064,-55.720222,0
74.62555,58.69104,0
-89.0464,-34.488262,0
59.55576,53.214115,0
-73.11522,58.959538,0
-57.390297,22.74896,0
-39.824295,-105.20815,0
55.233173,-55.547653,0
98.28757,-12.205673,0
8.667655,32.803276,0
68.43153,0.9435007,0
-3.21773,111.37776,0
6.4173856,-2.2870338,0
29.712751,-119.295906,0
-7.602117,-40.072636,0
50.383842,-12.024053,0
-13.257516,57.297134,0
28.453491,9.339938,0
-18.906599,90.68435,0
-39.15183,-7.347957,0
-85.47973,-75.01875,0
22.117662,-77.34493,0
68.03459,-22.172274,0
-9.207856,39.198112,0
42.40523,-16.029013,0
1.5547942,87.24985,0
-34.114925,-15.70184,0
-7.702005,-104.00157,0
20.211588,-74.615875,0
64.70989,0.8601296,0
-0.73743,34.397583,0
36.17625,16.535685,0
-6.5815887,96.28023,0
-11.888434,-2.4252954,0
4.492519,-123.73781,0
-1.5058249,-54.807423,0
102.727715,44.96647,0
-29.419958,61.632614,0
117.082375,11.274049,0
-38.195164,99.735374,0
-45.093655,9.227849,0
-55.672924,-38.114143,0
46.73167,-85.144325,0
41.38063,4.0822463,0
-25.613972,65.72431,0
21.877712,4.7013903,0
-34.28992,106.09455,0
-19.45277,-1.9456755,0
-80.02192,-103.47282,0
31.682579,-56.387024,0
57.913227,1.252451,0
7.646284,48.548405,0
27.28825,15.888677,0
1.0067832,95.475655,0
-15.717747,-5.890946,0
9.975887,-104.246254,0
34.687042,-70.18489,0
96.56037,-5.002537,0
9.792965,33.608353,0
76.2561,-13.052743,0
4.4839373,102.364914,0
2.189239,-2.9894993,0
11.490853,-121.59664,0
4.3489194,-46.92135,0
74.38064,49.063988,0
-102.423,-30.475756,0
62.278698,55.25441,0
-71.580765,67.16038,0
-50.434666,19.750906,0
-42.99088,-99.35513,0
47.859272,-71.05793,0
59.111603,91.9303,0
-124.26379,-13.412994,0
35.470596,85.48596,0
30.160336,116.020164,1
-68.75698,14.031129,0
-67.96206,-72.605095,0
45.289944,-61.54398,0
81.66184,53.06188,0
-107.9663,-21.586252,0
49.791046,64.507904,0
-76.88812,71.14597,0
-65.37278,3.884589,0
-47.02546,-74.09124,0
55.544704,-57.05854,0
57.701084,99.02222,0
-92.24707,-30.22313,0
56.678024,57.049473,0
-77.18334,53.651012,0
-78.80841,20.224848,0
-46.40052,-61.785656,0
39.942364,-42.786835,0
65.846214,5.9528604,0
-2.5350864,49.4375,0
37.678402,15.962171,0
-7.3660755,92.261826,0
-12.71521,1.0891688,0
7.2070746,-95.68772,0
25.69693,-60.157246,0
81.66995,-19.799696,0
-7.334772,22.428427,0
23.303572,-5.0935197,0
-18.19169,116.2095,0
-22.017176,11.724464,0
-85.76692,-69.756195,0
26.36629,-54.791294,0
54.51114,1.2376585,0
12.294211,58.607395,0
28.700777,10.597826,0
-17.18145,94.63401,0
-13.70937,-1.2060187,0
10.562586,-97.97413,0
13.5934925,-73.3808,0
37.523666,42.1952,0
-14.564455,65.36257,0
37.397808,43.658894,0
-54.24198,79.54813,0
-6.2726064,12.047297,0
19.461494,72.78615,0
48.14654,-39.728817,0
73.822296,68.22943,0
-82.287445,-31.356241,0
53.79102,59.86614,0
-86.05726,51.845253,0
-48.076614,30.052538,0
-40.38246,-85.553505,0
67.59624,-83.33548,0
75.02991,-0.8150132,0
-83.31328,-54.263447,0
32.121616,-0.088719994,0
-110.25456,34.418903,0
-25.531366,1.7412702,0
-24.035425,-58.648167,0
42.734825,-55.85881,0
82.25005,52.26059,0
-109.49903,-24.319202,0
58.83794,42.3565,0
-77.14984,71.583595,0
-65.84513,3.7848895,0
-47.158943,-74.4237,0
55.833317,-60.165867,0
100.8291,-23.669415,0
9.722575,34.576164,0
78.717,-32.682358,0
-3.3818116,104.458115,0
1.1085603,7.9672394,0
26.951754,-117.952896,0
-1.4623162,-38.627598,0
108.55961,41.196865,0
-37.513714,55.545776,0
116.10383,21.358526,0
-38.7415,87.05962,0
-73.45047,23.010073,0
-51.379375,-36.824146,0
43.999306,-82.26731,0
67.894104,-18.76625,0
5.3033876,50.544044,0
44.03474,20.540714,0
-2.1355433,95.627975,0
-20.275806,-10.471362,0
-3.836328,-101.64701,0
30.582457,-64.58228,0
75.29042,40.955536,0
-123.72449,-9.791871,0
73.022095,38.3643,0
28.628988,118.787544,1
-74.49854,-1.4137068,0
-62.987484,-67.94435,0
49.119766,-55.960987,0
103.98158,45.582092,0
-43.250084,46.45959,0
120.05093,9.926395,0
-43.321617,95.23632,0
-54.252453,20.274057,0
-24.720272,-93.69047,0
51.27111,-94.657394,0
63.730885,0.96028894,0
8.021344,43.644943,0
33.785652,14.145191,0
-5.0873814,102.221695,0
-25.383293,-7.600384,0
3.9648097,-103.58434,0
-4.444853,-56.444958,0
82.341255,64.37593,0
-29.495962,43.630817,0
112.929146,25.26409,0
-102.52525,4.157923,0
-46.34888,11.688338,0
-30.85755,-104.76521,0
55.469566,-79.18484,0
78.760155,49.35185,0
